29|N332269030|59.9665737|30.3112289|Пицца Хат
70|N332484330|60.1876413|29.8071642|Комарово
25|N333723148|59.9560795|30.3155390|Parkking
92|N334305843|59.9664043|30.3011217|Фендуй
161|N334308483|59.9644452|30.3053451|Большой проспект П.С.
29|N334309700|59.9633547|30.3077890|Две Палочки
67|N334581378|59.8351592|29.9384400|Марьино
67|N334582384|59.8372724|29.9229047|Ольгино
67|N334582637|59.8409752|29.8985121|Санино
67|N334587753|59.8529881|29.8753215|Сашино
29|N334754501|59.9480187|30.2326171|Две Палочки
147|N334791500|59.9459073|30.3298623|Памятник Суворову
88|N335459558|59.9652535|30.3045540|Цветы
92|N335461917|59.9622396|30.3067294|Расчёска
74|N335463659|59.9638616|30.3086431|Балтийский хлеб
70|N335486348|59.6036137|29.6653201|Жабино
148|N336033656|60.0816427|30.0306922|Зелёный кабинет
148|N336033659|60.0816695|30.0313807|Шалаш Владимира Ильича Ленина
81|N336495834|60.0515147|30.3353451|DNS
68|N338774476|60.0777302|30.3241180|Торфяное
68|N338774949|60.0878977|30.3403658|Климовец
70|N338776175|60.3163171|30.3055663|Керро
161|N339348271|59.9664482|30.3007789|Бармалеева улица
20|N339348471|59.9644760|30.3058829|Детский сад №58
161|N339393373|59.9613202|30.3078889|Улица Ленина
34|N339394777|59.9577309|30.3084174|Первая помощь
29|N339394780|59.9577014|30.3082350|Тбилисо
139|N339816775|59.9557118|30.3098851|Цветочные часы
147|N339816778|59.9554899|30.3207637|Стерегущий
34|N343471380|59.9640473|30.2958136|Петербургские аптеки
105|N343471390|59.9627343|30.2943379|идеЯ
25|N343471413|59.9607314|30.2981903|Вега
46|N343472395|59.9594554|30.3014564|ОТП Банк
28|N343474180|59.9594377|30.3031030|Molly Sullivan
28|N343474206|59.9594591|30.3037029|Бочка
88|N343474413|59.9591839|30.3054329|Цветы
6|N343488241|59.9338429|30.3568910|S Novotel San Petesburgo
167|N344093926|59.5884233|30.3898242|Кобралово
67|N344718776|60.3235141|29.1799854|Зелёный Холм
74|N344762356|59.8523389|30.3072597|Ленинградские булочные
166|N344890527|59.8506391|30.2684038|Ленинский проспект
166|N344890631|59.8419484|30.2520174|Проспект Ветеранов
67|N345573454|59.6937387|30.7048525|Феклистово
70|N345610630|59.6742285|30.6977789|Красный Бор
67|N345741906|59.6957483|30.7434849|Мишкино
161|N352785098|59.8649495|30.3231131|Станция метро «Парк Победы»
161|N352785099|59.8647857|30.3219084|Дыбенко
67|N352973390|59.6643587|29.7698953|Глухово (Лесопитомник)
67|N352973543|59.5935727|29.5244819|Сельцо
67|N352973692|59.5996876|29.5206957|Слободка
67|N352973850|59.6073422|29.5107178|Рутелицы
161|N354052638|60.1801401|29.4595262|Смолячково, магазин
168|N355003825|59.8512319|30.0621709|Стрельна
168|N355004485|59.8543215|30.1198386|ЛЭМЗ
29|N355280520|59.9570889|30.3130539|Дамаск
14|N356058068|60.2559096|29.6016252|Отделение связи №188820
68|N356482473|59.8282531|30.0854592|Володарский
70|N356482486|59.7781401|30.6901554|Сапёрный
